node,closeness_centrality
O75973,0.2758004230510448
Q04925,0.4695301039508961
P52790,0.2627505434222833
Q6UWE0,0.3004842592952939
Q9CQV8,0.14547861994677816
P36607,0.010048352688096689
Q03148,0.593236232021763
P39735,1.15590400406261
O13765,0.013139391506316473
P47756,0.603817008593687
P62820,0.6034014063911153
P23500,0.6548249773375621
P0AFX0,0.03974286931139832
P0ADB7,0.02577118090924222
O15218,0.31384322430236955
Q9H2F3,0.09953079181308823
Q9D1I6,0.12278130220878818
P62495,0.6039017709022713
Q15555,0.5834558870247375
Q8IZK6,0.30251348647468024
Q9FG73,0.016754309774524218
P61714,0.019182119775384265
P37177,0.018891195525965687
P38212,1.148849941294468
P0A8J4,0.024483509003218943
Q9M1R2,0.011525088979729878
P25621,0.09242381002112905
Q9Y7X5,0.012762739836452496
P0AFC3,0.02049261064348457
Q96SN8,0.3044669025885932
Q6EMB2,0.28775237248041596
P35183,0.5772391179279336
Q9NZN4,0.5336913806306485
Q9HCH3,0.3132598369280113
Q06147,0.6554543290635526
Q86WA6,0.5401349257582669
Q96B02,0.1892118103813803
P17410,0.022482371346325213
Q9GZT5,0.2925408529091129
O14617,0.6040636645776595
A6ZKI3,0.218359318022945
Q99KH8,0.1457739469838758
P39956,0.6297467145821778
P46956,0.627670261524901
Q12393,0.09548444759210545
P53093,0.5700878007690277
O81148,0.014102052076787419
O42893,0.02069356553010606
P00960,0.019986717942754147
P0ABT2,0.014835739426483743
O01578,0.020399857193223514
Q8WZA1,0.5102758779260375
Q9P7P2,0.010060417677944907
E9PYI1,0.12757472182588603
Q8TEX9,0.5553112329440976
P32907,0.4703213216798579
Q9UHQ7,0.4151081861522912
Q06685,0.8734789556079612
P16989,0.5538580782872642
P35613,0.6027676771952373
O60637,0.3032959188232302
P01568,0.30633482092507397
P31068,0.018649171413028482
Q8N961,0.2968940318567518
P52848,0.27123492875852423
P51674,0.29691419620361986
P01040,0.5118552435462129
P39998,0.11021925498951698
Q9BZV1,0.31411611824915575
P38756,0.7411090547660306
P61457,0.4499913138167532
P38882,1.1781068284670233
Q12530,1.0562101573189293
Q9UMF0,0.2759214349070167
P38782,1.0283990609774387
P46681,0.7793044419485107
Q04170,0.7910549022849946
Q14789,0.6037444191070456
Q99569,0.5899283816510364
Q9NU22,0.5904865243568496
P23116,0.1455238576811543
Q03503,0.6842326314149348
Q9MAK9,0.018032028307499618
P0ABF8,0.025536190088827328
P23501,1.08884968862493
P87313,0.021327719251193027
Q6ZRI6,0.3029390977472154
O60711,0.30626269153665997
O15379,0.3099770372805454
P28249,0.02613888528830183
P32331,0.5380964005029282
Q8IUL8,0.26979870800560446
P30657,0.9887343184669838
Q9UTD3,0.013649424537088943
P64526,0.019821546080974098
P67244,0.019037246330188055
P26364,0.6122617697532927
Q9GR61,0.0269855484385202
Q9CZU6,0.1827151703642966
Q9HCM4,0.5832055322079112
Q08043,0.3063875535671674
Q03784,0.708746936030256
Q16581,0.29949836546981184
Q8NDL9,0.2949161139158526
P07256,0.8111883661024913
P17252,0.30608099553490364
P57105,0.31083376357899856
P38276,1.0421525272567804
P60468,0.5964057327238541
P06241,0.4096326005782836
Q9GZT8,0.5198678254500225
Q8WZ79,0.30387369186972624
P76168,0.015258588624991585
Q6IA86,0.6041456728985751
Q05911,1.0801022129176239
Q9USY2,0.009219226551252997
P10275,0.391127792053932
P47032,0.6666381995885938
O14798,0.2851762509897188
P19075,0.30719195903013913
Q12049,1.1929769676169695
P38200,0.6896257252011069
Q9NYZ3,0.5830187775023408
P14291,0.8641753462694499
Q9NX20,0.4788648927485209
Q8L7K0,0.016469791982152395
P0AF10,0.02338580013034916
P0ADZ7,0.040626907225957375
P38150,1.2043312556665262
Q9Y485,0.27402024924145973
Q7Z7G8,0.5900214512660674
Q8R3N6,0.1314552121149669
O94989,0.33967692111018116
Q9BT40,0.30118573155624584
Q03099,0.5490104963567608
E9QAG8,0.12799237345794914
Q05015,0.5877764193264999
P64530,0.02129041080501784
O00311,0.4778739264292086
Q5T4S7,0.5837826953264003
P36894,0.31026407977891085
Q08554,0.604152397382053
Q02252,0.5542539729537086
P38931,0.6733921768607032
P13000,0.01992109466284699
Q96AE4,0.6036616326942842
O95274,0.3077894171994364
Q12151,0.11177690455620193
Q9NVI1,0.5910805850301951
Q9P3E3,0.010636230978337647
Q96RT8,0.2788785855313728
P07250,0.26739180708992827
Q12467,0.6120230796686966
Q9C6B3,0.011291881031311722
Q99567,0.5443525600647856
Q13472,0.5316528948975935
Q03281,0.6064309679167248
O36025,0.010729743716833353
P47127,0.6591456534164086
P41831,0.01016235093830795
P53253,0.6943008645680979
Q09583,0.016551728910570444
Q9NWU1,0.5545457246927971
Q13509,0.5290060779938427
P53156,0.4744907560189045
P38885,0.6716267652721863
Q99312,1.0489260251006582
P68036,0.6029577627093837
P49180,0.01962065571201356
Q8CGC6,0.13731091171147272
Q8BFQ4,0.13980314178981113
Q96G97,0.3769242860356302
Q02241,0.5238663054820607
Q8CCS6,0.14982736610505012
Q13510,0.28654171331568173
Q5VST6,0.2778319189153957
Q08378,0.6041787324270667
Q7L2E3,0.6031702156786163
Q04472,0.6562681157786053
P60202,0.1494163679388304
Q6V0I7,0.30895421295346454
P59635,0.3353431146124683
P38690,0.6386114544830389
P78955,0.013552896848944064
P02649,0.2719518202434262
Q6PL24,0.27539980466899117
Q9NRH3,0.2994424917515439
P39678,0.6901718969889121
P38321,0.6223031792269843
P61803,0.273680948968289
P0A887,0.02588538530134752
P53075,0.681049692132924
P36126,0.477320376229412
Q93K97,0.02443173280017059
O94754,0.013030629276558653
P08465,0.0
P30860,0.01979608065127595
Q04638,0.5430727494089208
P37597,0.025579529204879495
P36683,0.04101619740772414
Q9P0W5,0.590280519796845
Q07623,0.857936029944714
Q96GW9,0.5380227628294241
Q03497,0.190246486240095
P38765,0.6550284512338279
Q13395,0.5431534929460777
O94855,0.531420979339823
Q04941,0.6031733783885592
P0C6C1,0.21660646222437116
Q12042,0.6223314898898359
P36646,0.02533382566989128
Q01589,0.5741513959499455
P21437,0.024981604150845462
P0AG78,0.015484835742212414
P0A948,0.04039863372635502
P08201,0.016047339868639546
Q02825,1.208183456681488
P38872,0.6345714414760949
Q13421,0.3092431449092317
P09238,0.208989793430638
Q59EK9,0.3070848386785161
P0A9G2,0.02376729842713374
P25615,0.6872762953003694
Q9H081,0.27163915814653805
Q96PE5,0.3128194082011219
P0A6P7,0.02669829116932077
P32451,1.1967792031248194
Q9ULV4,0.6038904466945129
P08648,0.535929569480344
Q3E785,0.684512084751045
P53102,0.5323739584251501
P53332,0.675016874609187
Q10277,0.013012215129037847
D0PV95,0.019362915374843956
Q9Y232,0.3127927656587607
Q08118,0.6589195491888472
Q00973,0.28004339539682616
P63001,0.22090804947244036
P49722,0.14588545019008237
Q13641,0.311903940922093
P39196,0.025428322002671463
P25519,0.024338249171601375
O60783,0.6038094265281091
Q3E840,0.6757729091164193
Q14344,0.30283890407501735
Q61116,0.12647971814651346
Q06065,0.022948412440469315
Q9H074,0.5487231450775987
P47031,0.5376134568462124
P52553,0.8718675005793063
P40446,0.5764654251260819
P14869,0.17127753867630646
P36130,0.6632972488529514
Q9HC98,0.4416936869438584
O35226,0.1872264923258246
Q99395,0.5784868052535529
P32623,0.5427463974022826
P32562,0.21369135926519223
Q15050,0.5887899814418944
Q03262,0.5527577573286327
P05413,0.38198535627965774
P48448,0.3120859207946213
P10515,0.6039817617349893
O60183,0.011703566466338714
Q9NUQ2,0.28361877368185867
P58546,0.6026991403314843
Q96PD4,0.3081625703147088
P46821,0.2779586579482134
P52076,0.029198365308858238
Q9M9W1,0.018458398613982244
P61517,0.015861523928480104
P38330,0.6702886642037538
Q9BTD8,0.5099578449724418
P62314,0.5497349363788208
P30520,0.5550726414374776
Q04162,0.413545769506073
P30304,0.27149195888204547
P25632,1.192376823165305
P47963,0.1809160255053475
P37003,0.02036581134701472
P09493,0.6040692515402724
P38265,0.8753996010933711
Q12153,0.6548361152190011
Q9BZQ6,0.29521898152557746
Q8JZL7,0.1719323692894713
P32785,0.6980266060693292
P40009,0.5618823219954963
Q80TS5,0.12794089991281307
Q96L46,0.30155893906731307
P16619,0.29167874514564135
P38427,0.696615087542297
P66817,0.01835043019182345
P53314,1.0474911339585535
P76086,0.022628696317624125
Q03735,0.6669483537172886
P20333,0.30916290959621257
P27697,0.6603013347031621
Q9FKC0,0.015947058066204493
P32747,0.012301321132970527
P39360,0.02241516843088397
P48353,0.6676530364011097
Q9UGP5,0.2769511622141192
Q5BKT4,0.27560046966586915
Q9BTE1,0.30197031390249784
Q9H8M7,0.3030088670741047
P76185,0.02658779051281146
Q6P1M3,0.30880842957380966
P45973,0.5899649443915242
Q08689,0.5592835335675015
Q9UR24,0.013028474031278742
Q08579,0.6549396534552793
Q9P2P5,0.3092534869449155
O13770,0.01342943413995889
P32862,0.6885208316589296
P0A776,0.01841097618726029
P0ABA0,0.013163204517394014
P62714,0.3261000166856854
Q9NW82,0.2976633379112726
P69434,0.02546128298085986
Q19869,0.020317224731002757
P97807,0.14479824415573972
Q9BRL6,0.3105226927535367
Q9UIJ7,0.5471274590314799
Q9BUE0,0.30092803314105054
P32528,0.6638556234829242
Q9Y573,0.2690704140089075
Q12079,0.43635421826550963
P38273,0.7964270802987096
Q7KZN9,0.6042450940674368
Q9Y876,0.013449596978897606
P27253,0.01622686546799139
Q9NXV6,0.5226289847228505
O14975,0.3118168424426663
P55854,0.550680153393967
P07281,1.1181086373729838
P47171,1.1383071807193057
P0AB52,0.023945376742921562
P10805,0.02250930365449886
P36022,0.688064465988249
Q3E7A4,0.6319121175347852
Q9BUR4,0.5029264079765845
P07834,1.2066341354121
Q7LKZ5,0.013202048601868945
G5EE48,0.019600906516715436
P32144,0.023069953432497604
Q13748,0.305043221037085
Q9NTN9,0.275675184056573
P25576,0.7199021704987921
P22276,1.0142801887672979
Q9UNK9,0.2907430923978354
Q9SLL7,0.016771848407244466
Q9BVC4,0.3027720771348865
Q6XVG2,0.13041306573528527
Q7Z5J4,0.2678102917321904
P36224,1.0341605029209295
P09030,0.020589381944782215
P29018,0.013172371459691221
P32570,0.6863940765278768
Q9NUQ7,0.2832948895784715
Q9H9C1,0.2732701239650376
P32687,0.021707210351139185
O95602,0.5518217642793878
P38720,0.8644763589382636
Q6P1K2,0.3028846829920476
Q9H246,0.29296668193091746
Q9ZUT9,0.01982696025263047
Q969H6,0.26095790315499107
Q8NAU1,0.3093597504916709
P42794,0.01700522339042711
P47089,0.7568495170190838
O94439,0.013394717652163554
P33024,0.021434575863024195
Q99720,0.5502988022363585
Q15738,0.2867504208772229
Q8N6S5,0.2940919899052542
Q9UHR6,0.49622626721423685
Q8WVY7,0.49335612890340086
O15357,0.5323105375268414
Q9UF02,0.29032526933452446
P77808,0.016412016689504847
Q5T3U5,0.27599277737571765
P09152,0.04056533705890241
Q06096,0.7010803038135068
P46937,0.5185896910234015
O42975,0.010795767942750927
P01024,0.27517118471266444
O43719,0.4905166127328578
Q5JTD7,0.27908681342391706
P45976,0.7018421694260664
P0DTC1,0.3105371136726886
Q9FJW0,0.021198917581845292
P43599,0.6573216112739231
P13501,0.525389567686659
Q04867,0.6697285305222536
O95158,0.2964109386328841
Q8VEB4,0.13208311854670796
Q3E816,0.0
Q10143,0.014050107757263916
P53974,0.6864105584713321
P02294,0.5257640934398452
P39933,1.1258713621088627
Q15084,0.603453214234787
Q06407,1.037329311257632
Q06408,0.596517388847835
O60701,0.5380834925523026
Q23500,0.02046421475747716
P05458,0.040631037268847994
O14048,0.012988281178397287
P0A912,0.025278592817262156
Q71F56,0.2535682965763188
P04449,0.6539852186013507
P32781,0.507404384614895
P76471,0.025686908041361516
P53035,0.6473721870336335
P40014,1.2121491179522115
P76421,0.0407321695385082
P33520,0.013615814926140129
O95897,0.2803644569399514
Q21217,0.020578916417139666
P0AEX7,0.017833319906536832
P53334,1.1991800381817872
Q11136,0.14014736075967898
O13854,0.009075671880577802
O74965,0.013730778978778446
Q6NZI2,0.3062409965311171
Q9Y5X9,0.30914556725258324
Q92624,0.2824171778443602
Q05515,0.6043419838701519
P38297,0.6130328332143238
Q6B0I6,0.19383948720381633
P23368,0.273515726175565
O42666,0.010197153869775917
Q5TZA2,0.590183548329729
P40035,0.5528987304186802
P04816,0.01587847939668142
Q96EF9,0.29881831347339183
K9N4V0,0.34239147674544745
Q3E746,0.4946324706950686
Q12287,0.5551493182117506
Q3TDN2,0.14116176129021443
O94826,0.5532351626473087
O43309,0.30873421768721937
Q08914,0.0
Q9BT04,0.3088728984513971
P38301,0.5904820958063206
P0ACS7,0.022717684527889373
P53917,0.6505517414852774
Q02776,1.0511121931709342
Q9NZH0,0.30827719364865686
Q91W50,0.21396250518540258
P53742,0.6937884839016235
P32504,0.988279183250545
Q99296,0.6879577194956964
Q9UNL4,0.399269484466307
Q9BST9,0.29120706641233046
K9N7C7,0.3441077796211732
12933218,0.026039848145959145
Q92547,0.3077199325815137
Q9GZY8,0.5892814594448665
Q5T5Y3,0.19111008912013638
P00635,0.619161023863092
P54860,0.6018174172111197
Q14774,0.30961334034697413
Q13043,0.291466407594023
Q96ST3,0.5421120294946004
Q07629,0.6802564463183434
Q9NQZ7,0.2950599822831266
P38760,0.6299499609507009
Q9H741,0.308240241003682
Q09530,0.018028636166454202
Q04951,0.7904021582631022
Q9UI08,0.30617786912414346
P22234,0.6039782258080887
P56282,0.5013058444876243
P38358,0.5023378598098719
P08400,0.020724957238003557
P40335,0.8298002263312506
P33369,0.04126930585689026
Q13751,0.31085870846148134
O43824,0.3016795193911815
Q9UHF4,0.3074707579754688
P27550,0.020496192070281298
O94880,0.27184586571742725
A2A432,0.1410990206057034
Q96D96,0.29831321004429506
Q8RWY3,0.016114367195359296
P25311,0.2886157032437462
P42226,0.5477251288856528
O42913,0.01968415264791262
Q15051,0.30993076822610416
P40465,0.686338592334106
P11230,0.2955734624511645
P0A809,0.0203313912849379
Q9Y2H6,0.590052580651032
Q01113,0.3025008961173472
Q9H2C2,0.28176625762751756
Q9NQ11,0.2652812651722501
P47065,0.5460747267694394
P16916,0.023684017593302496
P53687,0.6932606494020367
P60955,0.022999196663947258
O01504,0.022214138986636208
P08200,0.01286112200088776
P0ACC9,0.02640396923372077
O60568,0.5231945394395433
Q61024,0.14645354427010382
O75717,0.5022498719134834
Q9H2J7,0.5907641337279237
Q7LKY2,0.009328640368736612
P32469,0.7821858170237846
Q04341,0.6669175878292128
Q06336,0.6499388793754867
Q9US00,0.014060338103762724
Q5BKY1,0.3030931400013602
O42923,0.010970125945298054
Q9P258,0.6037502182330277
P52434,0.6032647893944753
Q9ULX9,0.31260083406604544
Q09826,0.01224489742867831
P04350,0.5286086716749988
P0AAA3,0.017039414328414326
P53281,1.1390266118826327
P28306,0.02672825431031102
Q96Q40,0.42200142149878805
P20042,0.5838892550079656
P14681,0.4903012696517945
P15067,0.019341436883191197
Q8IVL6,0.37002230092290855
Q8R3R8,0.1377479755142356
Q9H4P4,0.2826155231768734
P33527,0.5401324565168795
P53617,0.9868299319618712
Q49A88,0.26946970406821774
Q9M352,0.018416389540436902
P16871,0.2993191176275741
P38332,1.062301001741263
Q8VY05,0.015976690653965182
P53933,0.6511825323578526
Q9BXR0,0.29998727709301953
Q12341,0.6465205127139474
O00505,0.5374643082322793
Q08225,0.6690063952593969
Q19020,0.018900508737128202
Q8WXW3,0.2782524827120095
Q9ULC4,0.551122668327256
Q9NRF9,0.5477972763434817
Q04446,0.5517015507028198
Q9Y3R4,0.2728370206435786
O14653,0.4745413768542875
P16372,0.11072947066789128
Q3E7Y6,0.6663786334167368
P57737,0.2928949621636744
P0AFS3,0.025288257889706664
Q8WYA0,0.2871089174768473
Q12387,1.1369124436642046
P19880,0.6184519235521032
F4IKA7,0.01911525596315275
Q12504,0.6206401949043765
P0AC05,0.02555609655475966
Q08622,0.6875418369703512
Q8WVT3,0.5264457902025217
P29597,0.3047411198776745
P53971,0.5386369364909152
Q96HW7,0.49134194064712633
P77732,0.023347538296512715
P00480,0.30284920235483076
Q3E7A6,0.6677144150966818
Q96GX1,0.3130761017147441
Q13882,0.2498523045461838
Q7L3T8,0.3065558567034909
P15790,1.0844576255742895
P49184,0.334383458437655
Q12122,0.4549677675758285
P38866,0.6704729774057347
Q9Y4W6,0.5842752367117757
Q8N2G4,0.3080144681432652
P43358,0.28985662250319555
441046,0.30658483718352814
O94273,0.013570538266395229
P36767,0.022397211845684332
Q1MTR5,0.012828935578002427
Q12398,0.6325296369743156
Q10990,0.01351729853243094
P38749,0.45877021989491756
P47130,0.8527489185087036
O94832,0.6041420028109131
P09064,0.6867761637029236
P00738,0.2698214253714896
Q04673,1.1907979123150356
Q92626,0.5045431651249386
Q86W42,0.549881703148787
Q9NPG3,0.2889690975471725
Q9UDW1,0.31267487347466955
Q9H114,0.30268306225250396
Q12222,1.1841841500289478
P40371,0.009397634748987317
P36632,0.020210970757268992
P00558,0.5492662974097726
P10636,0.28075855604435485
Q9HBX9,0.29864364202840316
P14635,0.5835110451642432
P0AC75,0.02654009769079703
Q96BI1,0.27350242200681285
P05085,0.6350430345777075
P99026,0.17303089420984838
Q9H7X2,0.29766611740679044
Q14137,0.5898976509116926
P22147,0.7041323141370425
Q13409,0.5553582859167762
P0AGE4,0.015761790315557776
Q9BWE0,0.5813382570968478
O74847,0.02112819045784987
Q02606,0.5974858398839282
Q07872,0.7988922268578739
P21693,0.04057910908792651
Q92346,0.012920946430515707
Q08965,1.1157558354085286
Q9NY97,0.31565216988381894
P00963,0.02122091330215505
Q08471,0.5729082832769041
P51812,0.5017478289250219
Q99856,0.28104043077804525
O43067,0.012188943891235147
P49720,0.576295898309841
P80967,0.42348205349768675
Q15833,0.5163754721057958
Q95YE9,0.00974806831143056
Q9NVU7,0.5373649512733617
Q9Y4E6,0.27159260968062
P67809,0.5498992714339493
P62318,0.5528008335263286
P15531,0.6029688406139502
O60144,0.011248505103993856
P43550,0.6473090101139333
O75344,0.43455401769585883
O60403,0.2980669862851391
O44400,0.021117872846766222
Q9ULW6,0.2996656077861319
P20107,0.7454008308161734
P19262,0.7112146123665045
Q14498,0.31093439959892527
Q9BVW5,0.2908720308352097
P22314,0.6032098396253497
P22188,0.02709841484256211
Q96Q05,0.5762632666646408
O00401,0.5091862500219153
Q9Z108,0.18294576382124092
Q8N9N2,0.29313317785010634
Q03162,0.6974298097495297
P04983,0.02079217272129318
Q9P3U2,0.009892367773166894
Q9UKD2,0.5902961062937113
P32156,0.015806155154669734
O75907,0.2732822410457451
P14866,0.5833073754383437
Q8WU90,0.5247417888844399
Q9NR50,0.5559871672533634
P05164,0.26942350298349915
O60344,0.550317561808968
P0ABD3,0.015821543700641226
Q04081,0.6889941339562222
P26232,0.5900128042737223
P07003,0.01301315969091001
Q9H582,0.3077047519875892
P33981,0.5834463667062217
Q05707,0.30256160979893476
P38506,0.024921236570610784
P55735,0.5763239594245648
Q9H2H8,0.5564748686157274
P57727,0.3099631679616585
Q9P6P1,0.0
Q3E820,0.6593191691212094
O00204,0.2746903705574137
P05423,0.4897446920442308
Q86VH4,0.30902245422637004
O64816,0.013427431044865943
Q60932,0.2382955368646269
P32628,0.5016269413549326
P0A9K7,0.020300637426265505
Q2TBA0,0.28992467040774844
P60321,0.2787185285156375
Q9U3I0,0.015881594795807804
O76070,0.44082832154915247
O13670,0.012378854549396082
Q92989,0.30026833169930256
Q9NRX5,0.30682415223681275
P53040,1.1600734535744321
P77182,0.040557643270673106
554223,0.2969138952053328
Q04406,0.6654244353592274
Q9UBQ6,0.2718880684134879
Q9UI09,0.5504276273575128
P77467,0.025886536402269282
Q9Y463,0.1877450674353245
Q9JMA1,0.14905477146298773
B2RXC5,0.10857740431159597
P0AAL0,0.041087540850141095
Q9DCW4,0.1821969024185451
P38687,0.6173043642494567
O95498,0.29736198184634816
Q03154,0.5548608846743652
Q96I51,0.4979420502741802
P40987,0.6355792692423525
Q9NVP1,0.5897620099168558
P16684,0.028032779822634343
P0A8H6,0.01517985476239572
Q9TYS3,0.02180316865197261
Q9XWS4,0.033064059585645574
Q9UTE0,0.012508389046843135
P11047,0.5013732383949582
Q96QG7,0.5896908051658162
P78364,0.27561297307982846
Q9H5Z1,0.2773872032675044
P24390,0.568951673151612
Q9P7X5,0.008841900393237434
P34233,0.6437510099915184
O14931,0.31033760145566486
P23595,1.1296787584796257
P19146,0.673862391171414
Q8WVV9,0.5196547560294669
Q8N4L2,0.30352636468844585
P0ABQ2,0.020091976716351573
P40342,0.6922038898138407
P09884,0.5761415628388572
A4FUV6,0.18888053972312788
Q96FN4,0.5337042535418246
Q9H0K4,0.2745018265908536
P0AEZ7,0.025790946791482736
Q04373,0.6979646515274488
P40002,1.074636902147322
O14332,0.010008602199463534
P57740,0.6041660643224458
O94324,0.019516681648772252
P25377,1.1545480163145918
P00961,0.011281419572816836
P21177,0.02522812517856085
Q10138,0.01032995762060299
O75396,0.6010918742487059
P0C862,0.2961195931622681
Q9CZM2,0.1747612649745359
Q04693,0.6409036096452508
Q53GS9,0.5554141675448604
Q9NUL5,0.36949619816262186
P68400,0.5380966048536983
P42765,0.5489579502156037
Q13144,0.5492315967608186
Q3UHC7,0.21727319096571393
Q03981,0.9882821416334736
O44995,0.019327433884757807
P10244,0.25767796366323575
Q04013,0.6540360681024856
Q5J8M3,0.5900134826181096
220717,0.31423211544436463
Q06168,0.6861033755190585
Q9C9B2,0.01994192534750664
P10586,0.5447871137200316
O44727,0.022214650297813627
P38886,0.7481080116974929
P22007,0.6844669677464096
Q52LW3,0.5904242795201003
P48235,0.6323728382735043
P53727,0.635453856215497
P55058,0.30105786227885084
Q06350,0.6644224166010905
A1X283,0.5833165189143033
O43324,0.6039760836385791
P20645,0.5907392401546768
Q8N465,0.46989108328838536
P38141,0.4677170135026948
O60906,0.2773381734681312
Q3E7Y5,0.6002750737821534
Q91YT0,0.1674214195757319
P42685,0.26084255026271214
P02931,0.02546163152533365
P42704,0.5762429589335962
Q12063,0.6995694630656285
Q86S68,0.015853696768982208
Q8TED0,0.49621342695099624
Q9NS69,0.6038650035759059
Q12060,0.4851076625200641
P51798,0.2731028907158304
P13259,0.8725745483013069
Q96HP0,0.4537918308916313
P53038,1.178667546659265
Q12128,0.5358379877571564
Q96LT7,0.5764934989500585
Q9Y5N6,0.2921341904804089
P22731,0.015583446521457215
P39995,0.6939787036429709
P04554,0.2930297670172206
F4J8D3,0.016054566077910278
P53875,0.6977669381140124
P10964,1.171792394983336
Q921J2,0.22254275122888723
P0A847,0.01559667861644951
P0A898,0.018363013254581704
Q8WYQ5,0.31231680404621803
P32259,0.7028232376445935
O60231,0.5027013989575397
P38314,0.48324900083854466
Q38845,0.011372134721297568
Q07666,0.553618774427987
Q01649,0.6677087441140522
Q92575,0.5900067014491772
Q08818,0.667748632412984
Q04760,0.6023229832314515
Q96TL7,0.008772553182352356
P35916,0.5973266857062111
Q03983,0.6769800074634205
P25445,0.30873037164000283
Q8IZT6,0.42785243224371095
Q9H977,0.30462181996228993
Q7L014,0.554628120723674
Q9UKG1,0.5910144822690322
Q02153,0.285452544821
Q9N4A7,0.016373988609513827
Q21828,0.02050321867751093
P80235,0.7532749976089974
P49693,0.017384348278029118
O60645,0.422304538554063
Q13242,0.590036343922812
P52119,0.016552985924803008
O95425,0.5830617319450054
A6NI73,0.28490089032205745
Q7Z392,0.21399352073419603
Q03630,1.1969959092599811
P62651,0.6461700620682761
Q9NTU7,0.3108513404691466
Q86UE8,0.46913665501997215
Q9Z1P6,0.1567953229422921
Q12748,1.0728162791433469
O43299,0.3047398578629157
Q8N568,0.18787082546222691
Q14566,0.6040827807004369
Q10445,0.020047098337725847
P53832,0.5764678623226996
Q9SIP7,0.020172693779216936
P50552,0.31150552563922873
P22193,0.012749597106809571
P23059,0.6823358059908243
P53968,0.6637382365887814
O14656,0.4263914610038844
P02745,0.3038430163958429
P14693,0.6687705061891439
Q9ULC3,0.19480733873003986
P25103,0.3104421106219182
P04825,0.04056453558386812
Q9NZ43,0.2829885728381383
Q9USL1,0.010821171623935876
P00175,0.6279212785814113
Q8N6L1,0.30777545703703446
Q9ULJ3,0.27069805753717074
P0AFP2,0.01896030237270171
Q9UMS0,0.27901140348304704
P08622,0.04116755665474049
O94640,0.01198358554383566
Q6TFL4,0.2921878708202437
Q14088,0.2974824718795936
O14792,0.2741621348064979
Q9C0C2,0.541386313980911
Q9H488,0.5024706631350158
P0ABJ6,0.0404381837517759
Q12513,0.5124655830050695
Q12143,1.0357253909411646
P28911,0.02326836076427866
O23715,0.015275994852787576
P38701,1.18851720524584
P29745,0.04098264779443683
Q92353,0.010322339264082828
P0AFS7,0.019363431656805652
15121,0.14794934468318144
Q8N3Y3,0.29791455624151236
P53145,1.1671828492532859
O00626,0.3344431896110873
3514,0.4207553981093129
Q9H6K4,0.20162377049727642
P23440,0.1605081090008438
P0A6W5,0.014184167170617542
P40986,0.9990206401626106
Q9P035,0.5776039766309632
P0AEX9,0.01938213679202782
Q12089,0.5032440518771076
P38484,0.29722334993113375
Q9UTB3,0.01285933609275444
Q10094,0.009737265765644418
Q03532,0.7119534896029034
O75791,0.36834723976994027
