node,closeness_centrality
Q8IVH2,0.00014531948703342082
A8MW92,0.0001652294796201425
P32249,0.0
Q86V40,0.0
Q03164,0.00020650023049968057
ENSP00000389275,0.0
P13646,0.0
Q04609,0.00017020649912286766
Q6IEE8,0.0
Q7L8W6,0.00016111067139463814
Q17RM4,0.0
Q96E09,0.0
Q15652,0.00015722582770915782
Q9UKL2,0.0
Q16270,0.00019153344333706852
Q96A29,5.918085646062023e-08
Q6NUN9,0.0
Q9UHK0,0.0001831020275768404
P15559,0.00019746075622762346
Q5HYM0,0.0
Q8WWH5,0.00017562634122832217
Q3MIT2,7.578586627697574e-08
Q13614,0.00017952764915054074
P15428,0.0
O15146,0.00020015863726476098
P36957,0.00016744756001190573
O15020,0.00020022339284871726
Q8N660,0.0
P07477,0.0001701276567224745
P50226,0.00016088836239126948
Q15599,0.00019455470274357754
Q6PIY5,0.0
P45984,0.00023062416539109415
Q9NWF4,0.0
Q9UKK9,0.00015302240469712087
Q9UPT5,0.00019480752789184484
P46092,0.00012908292879479615
O94819,0.0
Q13520,0.00013016945952615996
Q86VD9,0.00011835679282271498
Q8IZ69,0.00014507422893752226
P85037,0.00019625828802458808
Q96BR5,0.0
Q96MT7,0.0
Q06481,0.0001757980117477429
Q8N684,0.00016198666110102118
C9J3I9,0.0
O76027,0.0
Q00688,0.0001943548018074712
Q9H341,0.0
Q9H2F9,0.00014258401580976248
Q9NZH6,0.00019740384830729813
P47972,0.00014390303882442598
Q8NH83,0.0
P62191,0.00021975802373301912
Q8TF76,0.00017056939909073526
Q02388,0.00019253198149966558
Q93052,0.00016607825914701716
A6NFQ7,1.3293085415517923e-07
Q16549,0.00011969927012212846
O14529,0.0
Q4KWH8,0.00016490971089940776
P30154,0.00021751013287147426
Q86VK4,0.0
Q8IWG1,0.00013622335061880064
Q9Y241,0.0001799614135311939
Q9BQG0,0.00020186397643586634
P0DN86,0.0001383133473276837
Q6UW56,6.041379097021648e-08
Q16881,0.00019739777500004708
P02794,0.00016806420132553228
Q9NYZ1,5.979096838289466e-08
Q9GZM7,0.0
Q8IX90,0.00018300564532526523
Q9UI43,5.5235466029912215e-08
Q9H819,0.00012995428206216133
Q9HAZ2,0.00018009935062458492
Q96NT5,0.00011074169377912343
C9orf139,0.0
O15123,0.00019829883621142564
O75037,0.0
Q7L5D6,0.00015442061298966768
Q13433,4.7364023373151025e-07
P31151,0.00017583276504878038
Q8NCM2,0.0001420623996325295
Q9BYS1,0.0
Q53S58,0.0
P51157,0.00021288656191777953
Q5T9S5,0.0
P62857,0.00020661147125331232
Q96A84,0.0
P00387,0.00016163769150016148
Q8WUU8,0.0
Q9BSA9,0.0
Q9UHV8,0.00016493323128479408
Q9NXB0,0.00017559810301444908
Q9Y6C2,0.0
P08962,0.00018079845267353464
Q9Y250,0.00013492394588410122
Q8N228,0.0
Q9NPY3,0.0
O94967,0.0
P24278,0.0
P11279,0.00018478247082631533
Q9Y3A6,0.0001740108473738055
Q86YQ8,0.0
P0C6S8,0.0
O60721,0.0
O15066,0.000160201786615725
Q9BSJ5,0.00015389880402611768
O95936,0.0001761441332312898
Q9NX38,1.1384409029065877e-07
Q14469,0.0002122404882163749
Q969G2,0.0001608863960244523
Q6DN12,0.0
Q9Y5E9,0.0
P04180,0.0001798554596437842
O60504,0.0001799155661402839
Q9NPA0,0.00012050758163562191
Q9NY25,0.00015261382279274424
Q7KZN9,0.0001707498648383381
Q86W11,0.0
Q6PL24,0.0
Q16825,0.00019328360687193412
Q9NZI2,0.00014328892577638496
Q8IWL2,0.00017656311136799474
Q9HA38,0.0001544403363776985
Q9NR31,0.00019144846429280235
Q96PB7,0.00017253909081724455
Q9P021,0.00016491380840490358
Q6ZP80,0.0
Q9NWY4,0.00016623726638514977
Q9H583,0.0001953405682032204
Q9Y336,0.00017030020773433664
Q9P2Q2,0.00015386152064326787
Q8IZS8,0.0001591980051987097
Q9P0Z9,0.00018403519980979432
A6NLU0,9.606053779989153e-05
ENSP00000484144,0.0001545465523942294
A8MT69,0.0001774223270407533
Q0D2K3,0.0
P30307,0.00021307143078455278
Q6ZMY6,0.0
O60262,0.00019452505670076268
A6NJV1,0.0
Q96DN2,0.00015957543298801693
Q9P246,0.00013495377525654957
P08069,0.00023051944398272338
ENSP00000431536,0.0
Q5VYY1,0.0
O95861,0.00014871417119175336
Q9UBP0,0.00017057838016191945
P46439,0.00014640483377582374
Q2M329,0.0
Q9P2H0,0.0
Q96FF9,0.0001931086425888087
Q8IWU9,0.00016567906761798758
Q86UY6,0.00011468730338275083
Q9BYR6,0.0
Q5SGD2,0.00014484054586716007
Q14195,0.00018790607348502262
Q9NQG6,0.00016142437457168608
Q96BM1,0.00013886814623292044
Q8TE76,0.0
Q9UGU5,0.00017666158519149077
Q9GZX7,0.0001544537367825492
Q8WY36,0.0
OPN1SW,0.0001526828253275191
Q5JR12,0.0
Q96Q83,0.0001340616673557122
Q8IYI6,0.00019012646640347966
Q8TDM6,0.00018703077478363214
O00762,0.0002118618899803725
P20042,0.00020401811762035018
ENSP00000454699,0.00014541873934868343
Q8WYA1,0.00016442762723716266
Q9NRE2,0.0
ENSP00000475641,0.0
O95864,0.00015903247112446816
ZNF66,0.0
P09651,0.0001961508402032448
Q9Y536,0.0
P22532,0.00012898090325101
Q06730,0.0
O75459,0.0
P23497,0.00020814165903390534
Q9Y2T7,0.0
Q9BWP8,0.00013935848214442857
O43593,0.0
Q6UY01,0.0
Q92667,0.00019205273255625972
P33402,0.00016252939329368686
Q9H3N1,0.00012295500031921121
O43314,0.0001532168356984202
Q8N9I5,0.000145846223259715
P06133,0.0001493215113444632
Q96CB9,0.00015334334601059248
P60508,5.442910886159233e-08
Q8NGC4,0.0
O95452,0.0
Q5T1Q4,0.0
Q8TE82,0.0
C10orf12,0.00012877366514360658
Q96A09,0.0
Q12907,0.00016218910717207802
O94973,0.000203923281477213
Q5T5U3,0.0001715607612255602
P42285,0.00019311399682900307
Q9H116,0.0
P55040,5.704646491613884e-08
Q9NYK1,0.00018891172980370737
P01583,0.00021292939948906988
P57773,0.0
Q8NB90,0.000138809248078737
ENSP00000408511,0.0
Q8N954,0.0
P61225,0.0001604035490947024
ENSP00000417517,0.00019144635748858264
Q8N3K9,0.00015596402133327258
Q9NP78,0.0001469386973615249
P43694,0.0002104538089387891
Q8NGN4,0.0
Q14667,0.0
Q9P206,0.00016178195932738522
Q9UHA2,0.0
Q9NX09,0.0001994100498390955
Q13315,0.00022778327796624926
Q5JRV8,0.0
Q8N0Z2,0.0
Q96SC8,0.0
Q96LL3,0.0
Q9UKP3,0.0001927614926108031
Q9NYM9,0.00015886463830618592
Q9P2W3,0.0001946484104655608
Q6PEX3,0.0
Q9UIK4,0.00018927679074406714
P34820,0.00016080961422736186
ENSP00000424951,0.0
Q9UKQ2,0.00017554883674360732
Q96LA6,0.0
P41587,0.00016896789390653412
O14793,0.00018864809563152673
Q12979,0.0001848561607545972
Q6ZNG2,0.0
O15375,0.0
Q0IIM8,0.00017977462854252603
Q14011,0.0001818576224388303
P56746,0.00016140559775664525
P54819,0.0001765807444651808
Q9HBK9,0.0
Q8TD16,0.00018252695200238824
O75608,0.00018803768616008
Q9NYM4,0.00014803577967759896
Q9UPT8,0.0
Q9UPN4,0.00014421779296795538
Q8WVS4,0.0001684115895221519
P25788,0.00022464869488610027
Q9BPW8,0.00015370706043924548
O15287,0.00019276415537263628
O75956,0.0
Q9ULX9,0.0001648275283459375
P62166,0.00017674351642351318
O15055,0.00020721779728891416
Q9Y520,0.00015612182498629052
Q96F45,0.0
Q9HBE4,0.00018759503033741122
Q9Y3C1,0.0001781475045055418
O14958,0.0001607416233376238
GVQW2,0.0
Q6QNY0,0.00015617863121903498
Q8IVC4,0.0
Q9BXA7,0.0
Q9UBT2,0.00018549606474733784
Q5T481,0.0
Q9BV40,0.0001846812198401244
Q9BXJ7,0.000151493538472235
Q3KP31,0.0
P61278,0.00018988634114924712
Q6PJW8,0.0
Q96LC7,0.00014593587387513212
Q5VUA4,0.0
Q96P53,0.00018996222172965708
Q9NUU7,0.00016771771978198852
Q9Y2T5,0.0
Q9NTN3,0.0001243697653216654
Q9BXF9,0.0
P17035,0.0
Q5VYJ5,0.0
Q5H9J7,0.0
O43543,0.000200630888412521
P29474,0.0002243952672337078
Q04760,0.0001273473488283923
