node,degree_centrality
Q92563,0.0004175801231861
Q8NCR3,0.0001043950307965
Q96GT9,0.0001565925461948
Q8NGL2,0.0006785677001774
Q502W6,0.0
Q9Y2Q9,0.0046455788704457
Q96PH1,0.0010439503079653
Q9NRB3,0.0011483453387618
EIF2S3L,0.0028708633469046
Q8IX90,0.0044889863242509
O43615,0.0039670111702682
Q9Y3P8,0.000208790061593
Q12981,0.0042279987472596
Q9NS93,0.0004175801231861
P28221,0.0018791105543376
Q9Y2T3,0.0013049378849566
Q9UHY7,0.0013049378849566
Q9BSD7,0.0027664683161081
O75443,0.0004175801231861
P20618,0.0073076521557573
O15481,0.0001043950307965
Q6NSX1,0.0004175801231861
LRRC53,0.0
Q7Z5A7,0.0001043950307965
Q9H7R5,5.219751539826704e-05
P15924,0.0020879006159306
Q6ZVW7,5.219751539826704e-05
P63098,0.0053241465706232
O14795,0.0035494310470821
P22891,0.0013049378849566
Q9NV66,0.0007307652155757
Q8TAA1,0.0002609875769913
Q2T9J0,0.0031840484392942
Q9NPR9,0.000208790061593
Q02543,0.0134147614573546
Q03924,0.0003131850923896
O75445,0.0022966906775237
O60232,0.0015137279465497
Q9H3Z7,0.0003653826077878
Q9Y3B7,0.0121620210877962
Q13591,0.0031840484392942
Q5SQI0,0.0005219751539826
Q53H12,0.0049065664474371
Q14CN4,0.000208790061593
Q9BUY5,5.219751539826704e-05
P22310,0.0036016285624804
Q9C0C4,0.0006263701847792
Q9H0N5,0.0005741726693809
P15735,0.0014093329157532
Q06787,0.0053763440860215
Q92526,0.0052197515398267
P11511,0.0039670111702682
P17025,0.0004175801231861
Q86XA9,0.0002609875769913
Q9H0M4,0.0013049378849566
Q14694,0.0030274558930994
O95881,0.0028708633469046
Q8NEG0,0.0
Q9Y234,0.0015137279465497
Q0VG99,0.0005741726693809
Q5SNV9,0.0003131850923896
Q9BXJ1,0.000208790061593
Q8TBC5,0.0004175801231861
Q01860,0.010752688172043
P29536,0.0016703204927445
O95166,0.006263701847792
P02652,0.0063158993631903
Q5T1Q4,0.0006263701847792
Q9H8H3,0.0001043950307965
Q10586,0.0008351602463722
Q8NEK8,0.0010439503079653
P26718,0.0040714062010648
C9orf139,0.0
P07954,0.0063158993631903
Q9ULH4,0.0007307652155757
Q99489,0.0027142708007098
Q8WU67,0.0006785677001774
Q16854,0.0029752583777012
Q96P48,0.001565925461948
Q6UWX4,5.219751539826704e-05
P01571,0.0036016285624804
P0DMV1,0.000782962730974
Q562R1,0.0004175801231861
Q7LGA3,0.001774715523541
Q8NFZ8,0.0003653826077878
B3KS81,5.219751539826704e-05
Q15005,0.0017225180081428
Q6STE5,0.0062115043323937
Q8TC29,0.0008351602463722
C9JR72,0.0015137279465497
Q2M2W7,0.0
Q86VD7,0.0005741726693809
Q9UBP6,0.0062115043323937
Q96H12,0.0004697776385844
Q9NXG0,0.002348888192922
Q9HAK2,0.0005219751539826
P98095,0.0014615304311514
P50221,0.0004697776385844
P08253,0.0080384173713331
Q3LI63,0.000782962730974
P12318,0.006263701847792
Q6ZQQ2,0.0003131850923896
Q6ZRK6,0.0006785677001774
Q3MJ62,0.0003653826077878
A8MQ27,0.0012527403695584
A6NFN9,0.0003653826077878
Q5VZE5,0.0015137279465497
Q99678,0.0003653826077878
Q03135,0.0128927863033719
Q9H3N1,0.0009395552771688
Q9BRJ6,0.0012005428541601
O95178,0.005480739116818
Q03692,0.0016181229773462
Q9Y371,0.0019835055851341
Q9H501,0.0089257751331036
Q8N1S5,0.0012527403695584
B0I1T2,0.0013049378849566
Q6P5Q4,0.0010961478233636
Q8NB37,0.0003131850923896
P78386,0.0
Q9HCN4,0.001565925461948
Q96GX8,0.0003653826077878
Q9NPF2,0.0010961478233636
P51884,0.003340640985489
Q03395,0.002348888192922
Q86WC6,0.0001565925461948
Q93008,0.0040714062010648
Q9Y5Z6,0.0013049378849566
Q5T1N1,0.0
Q9UBG3,0.0003131850923896
P06340,0.0013571354003549
P82650,0.0058983192400041
Q9BU02,0.0006263701847792
P54577,0.0058983192400041
Q2M218,5.219751539826704e-05
O75521,0.0045933813550475
Q8WUD6,0.0036538260778786
Q9HCH3,5.219751539826704e-05
P55017,0.0014093329157532
Q8WWZ3,0.0008873577617705
Q92560,0.0033928385008873
P24864,0.0092389602254932
P05129,0.0096043428332811
P10632,0.0056895291784111
GDF5OS,0.0
Q9NSB8,0.0016181229773462
Q9H175,0.0002609875769913
P36575,0.0022966906775237
Q96F46,0.0014093329157532
Q2VPA4,0.0001565925461948
Q9Y221,0.0145631067961165
Q8WUR7,0.0003131850923896
Q5T5M9,0.0009395552771688
Q9UJY5,0.0020879006159306
P60660,0.004123603716463
Q9NWT1,0.0078818248251383
Q99878,0.0190520931203674
Q6ZS86,0.0003131850923896
P0CI01,0.0001565925461948
O00471,0.0032884434700908
O14921,0.001565925461948
Q8NEK5,0.0
Q99715,0.0021922956467272
C9orf163,0.0
A8K855,0.0005219751539826
Q9Y6W5,0.0035494310470821
Q9Y584,0.0032362459546925
P59282,0.0004175801231861
Q8NEQ5,0.0005219751539826
P15927,0.0141455266729303
Q5VTY9,0.0009395552771688
Q8NGQ2,0.0005741726693809
Q9Y2K7,0.002348888192922
Q13485,0.0140933291575321
Q9UKX7,0.0072032571249608
ZBED6CL,0.0001043950307965
P50851,0.0010439503079653
Q86WN1,0.0008351602463722
A4FU01,5.219751539826704e-05
Q9Y4Y9,0.0053763440860215
P98196,0.0002609875769913
Q93045,0.0011483453387618
O43150,0.0020357031005324
P10636,0.0113790583568222
Q96B33,0.0018791105543376
Q8TE77,0.0009395552771688
P32121,0.0323624595469255
P60827,0.0001043950307965
Q08043,0.0041758012318613
Q9UBZ4,0.0016703204927445
Q16674,0.0001043950307965
C6orf48,0.0005219751539826
O00230,0.0006785677001774
Q9H9K5,0.000208790061593
P35348,0.0018269130389393
P43354,0.0021400981313289
O75638,0.0006785677001774
P54277,0.0024532832237185
Q9H6X4,0.0003131850923896
Q9NZC7,0.001774715523541
Q9UHJ6,0.0006263701847792
Q9Y6N6,0.0036016285624804
Q8N6U8,0.0014093329157532
Q9NPZ5,0.0026098757699133
Q9BU20,0.0003653826077878
Q92542,0.0030796534084977
Q52LA3,0.0020357031005324
Q6QNY1,0.0024010857083202
O95390,0.0009395552771688
Q9BUB5,0.0013049378849566
Q9UBY5,0.0036016285624804
Q9UKD2,0.020148240943731
Q5VW00,0.0005219751539826
Q9UKP5,0.0020879006159306
Q9H1Y0,0.006263701847792
P49685,0.000208790061593
Q9NV35,0.000782962730974
Q8NH02,0.0005741726693809
Q9NQ11,0.0019313080697358
P56179,0.0007307652155757
Q6P0N0,0.0048543689320388
Q5TD97,0.0003131850923896
Q8IUA7,5.219751539826704e-05
Q6DHV7,0.0015137279465497
Q16667,0.0066290844555799
Q99550,0.0002609875769913
Q8TDD1,0.0091345651946967
P50440,0.0027664683161081
O95521,0.0001043950307965
Q03112,0.003340640985489
A4D2H0,0.0
Q6P047,0.0001043950307965
C9J202,5.219751539826704e-05
Q5M775,0.0011483453387618
A0A126GVZ4,0.0009395552771688
Q9UHR6,0.001565925461948
Q9NYM4,0.0010961478233636
Q0P6H9,0.0
Q86XL3,0.0010961478233636
Q149N8,0.0020879006159306
P26232,0.0028708633469046
Q8N2G4,0.0003653826077878
Q96PQ0,0.0005741726693809
Q53HV7,0.0008873577617705
O14522,0.000208790061593
Q03013,0.0033928385008873
Q9P1Z3,0.0006263701847792
P28906,0.0092389602254932
Q9Y5S8,0.0021400981313289
Q9UL40,0.000782962730974
Q2TAY7,0.0041758012318613
Q13336,5.219751539826704e-05
Q14511,0.001565925461948
Q7Z7H3,0.0004175801231861
Q9C0J9,0.0014093329157532
P01112,0.0277168806764798
Q5SR56,0.0002609875769913
Q00005,0.0061071093015972
O60548,0.0
Q9HBG6,0.0034450360162856
Q96RD0,0.0005741726693809
Q96C12,0.0006263701847792
P60153,5.219751539826704e-05
Q8NFP0,5.219751539826704e-05
ENSP00000476774,0.0012527403695584
Q68D06,0.0
Q9HCS7,0.0090823676792984
Q12772,0.0041758012318613
Q05195,0.0011483453387618
Q6NTE8,0.0001565925461948
Q13509,0.0027142708007098
Q5T9Z0,0.0001565925461948
Q5T447,0.0001043950307965
P78314,0.0018269130389393
Q99616,0.0016181229773462
O96018,0.0008351602463722
O94761,0.006263701847792
Q9NRX6,0.0001565925461948
Q9NY61,0.0106482931412464
A6NEM1,0.0001565925461948
O75390,0.0074642447019521
P30085,0.0024010857083202
P53355,0.0018269130389393
P57103,0.0006785677001774
Q06830,0.0035494310470821
Q9NNZ6,0.0003653826077878
Q92935,0.0002609875769913
O15530,0.0067856770017747
Q96DE5,0.0036538260778786
Q5FWE3,0.0005741726693809
Q6ZNA4,0.0027664683161081
Q86TI4,0.0001043950307965
P52434,0.0182691303893934
Q8N1L9,0.0005219751539826
O43264,0.0041758012318613
Q6P7N7,0.0003653826077878
Q8NC69,0.0017225180081428
Q8NCW5,0.000991752792567
Q9Y5X5,0.0004697776385844
P22531,0.0020357031005324
P43405,0.0116922434492118
P30990,0.0032362459546925
Q86SQ6,0.0005741726693809
P10646,0.001565925461948
Q14050,0.0031840484392942
Q8TC20,0.0005219751539826
Q9H8G1,5.219751539826704e-05
Q96JC1,0.00391481365487
Q8NDY8,0.0003131850923896
Q96S15,0.0030796534084977
Q3LHN0,0.0001565925461948
Q5T6V5,0.0004175801231861
Q14680,0.0079862198559348
P20337,0.0007307652155757
Q05D32,0.0003131850923896
Q08116,0.002557678254515
P53708,0.0053763440860215
Q3KRA9,0.0004697776385844
P62328,0.0005219751539826
O15484,0.0001565925461948
B2RUY7,0.0012527403695584
P56270,0.000208790061593
Q9C0K7,0.0019835055851341
P25791,0.0022444931621254
WBSCR22,0.0067334794863764
Q9BWC9,0.000208790061593
USP41,0.000991752792567
E7ETH6,0.0001565925461948
Q8N609,0.0003131850923896
Q8IUK5,0.0005741726693809
Q92626,0.0005219751539826
Q9BYS1,5.219751539826704e-05
O60749,0.0043323937780561
Q9Y6Q5,0.0043845912934544
Q9Y388,0.004697776385844
Q9NRD5,0.0034972335316838
P52744,5.219751539826704e-05
P09601,0.0062115043323937
P40424,0.0059505167554024
P21728,0.0020879006159306
O95948,0.0001565925461948
O60487,0.0006263701847792
P00367,0.0042279987472596
Q9NZD4,0.0011483453387618
Q5VYV7,0.0006785677001774
O94844,0.0007307652155757
Q14192,0.003131850923896
Q9H201,0.001774715523541
P02144,0.0019835055851341
Q14157,0.0022966906775237
B7Z6K7,0.0
Q86VP6,0.0026620732853116
Q9BSG5,0.0001043950307965
Q9BYN0,0.0021400981313289
Q9UKT7,0.0020879006159306
Q9H3C7,0.0003653826077878
Q6ICB4,0.0003653826077878
Q9ULV1,0.0057939242092076
P23109,0.0036538260778786
O75676,0.0018791105543376
Q13671,0.0016181229773462
P50607,0.0008351602463722
P14314,0.0015137279465497
P27918,0.0043845912934544
Q5VV63,0.0002609875769913
P52961,0.0004697776385844
Q9NVR2,0.0032884434700908
Q9HC97,0.0005741726693809
Q6NUM6,0.0004175801231861
Q96IK5,0.0003653826077878
Q8N2G6,0.0002609875769913
SLC35E2,0.000208790061593
Q9BUN5,0.0005741726693809
Q8IUD2,0.0027664683161081
P48444,0.0049065664474371
Q5VWQ0,5.219751539826704e-05
Q5MJ09,0.000208790061593
Q9UBC9,0.0022966906775237
Q8WWF1,0.0
Q9H2R5,0.000208790061593
Q7Z392,0.001774715523541
Q7Z4G1,0.007046664578766
Q8IYA6,0.0038104186240734
Q8TF74,0.002348888192922
Q5VZ03,0.0005219751539826
KRTAP4-7,0.0
Q8TB61,0.0016181229773462
Q9UMZ2,0.0030796534084977
P09471,0.0079862198559348
O75365,0.0005741726693809
Q9Y3D3,0.010178515502662
Q9NY72,0.0027664683161081
Q9Y3E5,0.0012527403695584
Q16543,0.0052197515398267
Q8NH05,0.0005741726693809
Q6AZW8,0.0
ENSP00000451560,0.0018269130389393
Q9UPT5,0.0045933813550475
Q9NRX1,0.0131537738803632
P05538,0.004697776385844
Q16557,0.0004697776385844
Q16875,0.0018791105543376
Q99954,0.0001043950307965
A0JNW5,0.0001565925461948
P09105,0.0007307652155757
Q96HP4,0.0005219751539826
Q92698,0.0078818248251383
OTOGL,0.0006263701847792
Q5VV43,0.0012005428541601
Q7L0R7,0.0001043950307965
O43187,0.002557678254515
P0C6T2,0.0006785677001774
Q8NBP5,0.0008873577617705
O95263,0.0028708633469046
Q9UBY9,0.0010439503079653
Q96C92,0.0004697776385844
P61019,0.0021400981313289
Q92896,0.0004175801231861
P05026,0.0026620732853116
E9PQ53,0.0048543689320388
Q9UKT8,0.0014615304311514
Q5THJ4,0.0005219751539826
Q10713,0.003340640985489
P15884,0.0032362459546925
Q6UY09,0.0001565925461948
O43609,0.0022966906775237
Q96KK4,0.0005741726693809
Q9HCM1,0.0
Q658P3,0.000991752792567
P62380,0.0029230608623029
Q5SQN1,0.0027664683161081
O60880,0.0013571354003549
Q8IYT3,0.0006785677001774
Q9NWZ5,0.0014615304311514
P48549,0.002557678254515
Q8N6Q1,0.0011483453387618
Q8WYR1,0.0051153565090301
P02741,0.0079862198559348
Q99829,0.0006263701847792
Q8WZ75,0.0006785677001774
O43752,0.005480739116818
Q8NEJ9,0.010752688172043
Q9BY31,0.0001043950307965
P50151,0.011535650903017
Q8NGY9,0.0005741726693809
A4D126,0.001565925461948
Q9BRK3,0.0001565925461948
Q5I0X7,0.0004175801231861
Q8TBG4,0.000782962730974
Q3LI77,0.0
P04083,0.0021400981313289
P05013,0.0038104186240734
Q92499,0.0025054807391168
Q8IY84,0.000208790061593
P08217,0.0004175801231861
Q9UQF0,0.0016703204927445
Q8TED4,0.0001565925461948
Q96MH7,0.0001043950307965
Q8N9Z0,5.219751539826704e-05
Q9ULZ3,0.0022444931621254
P14625,0.0074120471865539
P49427,0.004697776385844
Q92538,0.0042801962626578
Q5VYJ5,0.0004697776385844
B4DDR5,0.0058983192400041
P51164,0.0009395552771688
P56377,0.0050109614782336
Q8NBL1,0.0009395552771688
O00170,0.0008351602463722
O43447,0.0037582211086752
P16949,0.0027664683161081
Q96FS4,0.0005219751539826
P61254,0.0136235515189476
Q9UG63,0.0021400981313289
Q9BWH2,0.0003131850923896
Q08397,0.0011483453387618
P05019,0.0127883912725754
Q8NH18,0.0008351602463722
GLTPD2,5.219751539826704e-05
Q8TD10,0.0004175801231861
O95067,0.0150850819500991
Q9UDX4,5.219751539826704e-05
Q14201,0.0008351602463722
Q86UZ6,0.0003653826077878
A6NKB5,0.0001043950307965
Q6XZF7,0.0007307652155757
Q8N4U5,0.0003131850923896
P01344,0.0058461217246059
P60369,0.0
Q5T0U0,0.0002609875769913
Q6P3W7,0.0003653826077878
Q99575,0.0026098757699133
Q96H22,0.007046664578766
Q9Y6D0,0.0017225180081428
Q8IZU0,0.0
Q9GZP1,0.0005219751539826
Q86XE0,0.000991752792567
Q13023,0.0014615304311514
Q9Y227,0.0034450360162856
Q8NDN9,0.000991752792567
O60268,0.0006785677001774
Q96C10,0.0028708633469046
Q9UHA2,0.0003653826077878
O43312,0.0006785677001774
Q9H2C8,0.0006785677001774
Q04743,0.0005219751539826
Q9C0D0,0.0007307652155757
Q8WUY3,0.000208790061593
Q9Y5L3,0.0025054807391168
Q9Y5Y9,0.0029752583777012
B2RTY4,0.0004697776385844
Q15020,0.0022966906775237
P35030,0.0012005428541601
Q6ZWK6,5.219751539826704e-05
P19099,0.0019835055851341
P01040,0.0029230608623029
Q9GZM3,0.0021400981313289
P40692,0.0082994049483244
Q8NCB2,0.0003653826077878
Q10588,0.0013571354003549
Q9NTK5,0.0019835055851341
Q8TDD2,0.0021400981313289
Q8IWP9,0.000208790061593
P11912,0.0046455788704457
Q99551,0.0012527403695584
Q9H8W4,0.0001043950307965
P49336,0.0052197515398267
Q9NR71,0.0019313080697358
Q92791,0.0001565925461948
Q15036,0.001774715523541
O15020,0.005480739116818
O14791,0.0022444931621254
P46199,0.0065246894247833
P19634,0.0040192086856665
Q9UL15,0.0012005428541601
Q6ZNC8,0.0037582211086752
Q16572,0.0022966906775237
Q9Y286,0.000782962730974
P43366,0.0001043950307965
Q8N5Q1,0.0001043950307965
O94916,0.0007307652155757
P54284,0.0051675540244284
Q15596,0.0087169850715105
P78364,0.0069944670633677
Q96HQ0,0.0001043950307965
P16219,0.0030274558930994
O00716,0.0036538260778786
Q9NP55,0.0007307652155757
Q96R09,0.0005741726693809
Q96D53,0.000991752792567
Q8TCY9,0.0
ZBTB3,0.0003653826077878
P14902,0.002557678254515
P32754,0.0011483453387618
P0CG08,0.0007307652155757
O76075,0.0015137279465497
Q9UKP3,0.0008351602463722
O95260,0.000782962730974
O60684,0.0014615304311514
O15541,0.0043845912934544
Q6ZTQ4,0.0005741726693809
Q96PN6,0.0049587639628353
Q9Y6F1,0.0015137279465497
Q8TAB5,5.219751539826704e-05
P05549,0.0029752583777012
P15382,0.0019835055851341
Q9Y5Y3,0.0003131850923896
Q9H5V7,0.0002609875769913
Q5VU97,0.0013049378849566
Q8TF76,0.0014615304311514
O75618,0.0017225180081428
Q6UQ28,0.0001043950307965
Q9BU40,0.0006263701847792
C8orf86,5.219751539826704e-05
A8MYA2,5.219751539826704e-05
Q04671,0.001565925461948
O15551,0.0018791105543376
Q6UW78,0.0003131850923896
Q5T7P2,0.0020879006159306
P32314,0.0004697776385844
Q8NGX0,0.0006785677001774
Q96QE2,0.0006263701847792
P80723,0.000782962730974
O94782,0.0051675540244284
Q96SL1,0.0002609875769913
Q6P499,0.0003131850923896
Q86WS5,0.0001043950307965
Q6Y7W6,0.001565925461948
Q8N1V2,0.000991752792567
P51810,0.0007307652155757
Q9UET6,0.0045933813550475
Q8N427,0.0040192086856665
Q9Y237,0.0012005428541601
Q14833,0.0029752583777012
Q9Y2Z9,0.0015137279465497
Q3LI64,0.0004175801231861
Q6UX40,0.0008873577617705
A2RUR9,0.0003131850923896
Q8NHB7,0.0005741726693809
Q11130,0.0011483453387618
Q14964,0.0014093329157532
Q96JN8,0.0012005428541601
Q9NQ55,0.0065246894247833
Q96Q83,0.0008351602463722
Q2NL82,0.0134147614573546
Q96CU9,0.0033928385008873
Q9Y284,0.0006263701847792
Q14643,0.0096043428332811
Q14527,0.003131850923896
P50539,0.0007307652155757
Q7Z7K2,0.000208790061593
Q6UB35,0.0016703204927445
Q8IYT4,0.0005219751539826
Q6ZU69,0.0001043950307965
Q9P2B2,0.0006785677001774
Q9P2J3,0.0028708633469046
Q3SYF9,0.0001043950307965
Q5SZQ8,0.0005219751539826
P54826,0.000782962730974
Q3B7T1,0.0003131850923896
Q15386,0.0018791105543376
P18206,0.0110136757490343
P23381,0.0027142708007098
Q8IUK8,0.0005219751539826
O60356,0.0005219751539826
Q13951,0.0111180707798308
A6ZKI3,0.000208790061593
Q86VZ2,0.0006785677001774
Q6IC83,0.0001043950307965
Q5HYN5,0.0013049378849566
P43307,0.0020879006159306
Q96EY7,0.0061071093015972
Q96DN6,0.0011483453387618
Q9BTX7,5.219751539826704e-05
B3GLJ2,0.0012005428541601
Q8TBZ3,0.000991752792567
Q8TCD1,0.0080906148867313
Q5MCW4,0.0004697776385844
Q99581,0.0001565925461948
Q14432,0.00391481365487
P47900,0.002348888192922
A6NE52,0.0005219751539826
Q9Y679,0.0012005428541601
Q6IV72,0.0001043950307965
Q9NWX6,0.0004697776385844
P58417,0.0003131850923896
Q9BYF1,0.0020879006159306
Q6PI25,0.0048543689320388
P78381,0.0026620732853116
Q2M389,0.0012527403695584
P09923,0.0010961478233636
Q99598,0.0010961478233636
Q9Y3B2,0.0049065664474371
Q9NZ81,0.0001043950307965
Q9BU76,0.0001565925461948
Q6NWY9,0.0047499739012423
Q13237,0.0045933813550475
Q9UBX3,0.0003653826077878
Q9NP95,0.0026620732853116
O00338,0.0008351602463722
Q15238,0.0004175801231861
Q86TN4,0.0002609875769913
Q13316,0.0008351602463722
Q6ZQN7,0.0005219751539826
Q8WZ84,0.0005741726693809
P61968,0.0019313080697358
Q9H3H9,5.219751539826704e-05
A1L162,0.0003653826077878
P50748,0.0058461217246059
O15013,0.0006785677001774
Q9BW72,0.0003131850923896
O60462,0.002348888192922
Q13216,0.0073076521557573
C6orf99,0.0
Q9HCH5,0.0004175801231861
Q8WYQ9,0.0002609875769913
Q8WXI8,0.0003653826077878
Q9Y5E9,5.219751539826704e-05
Q9UBS0,0.0027664683161081
P07288,0.0034972335316838
Q8TAG9,0.0038104186240734
Q8N6H7,0.0030796534084977
P19429,0.0049065664474371
Q96NH3,0.0005219751539826
Q92504,0.0017225180081428
Q9H2A7,0.001565925461948
Q9C0D4,0.0004175801231861
Q9BWF2,0.000991752792567
Q9UKB1,0.0050631589936319
Q5VVP1,0.0001565925461948
O60299,0.0006263701847792
Q86WJ1,0.004123603716463
Q96A23,0.0003653826077878
P08183,0.0029752583777012
Q6EMB2,0.0014615304311514
Q9NQ75,0.0012527403695584
A6NJI9,5.219751539826704e-05
P31948,0.0055851341476145
ZNF812,0.0001565925461948
ENSP00000484537,0.000208790061593
Q9NYU1,0.0015137279465497
Q9H169,0.0010439503079653
Q3SYG4,0.0025054807391168
Q9UHA7,0.0005219751539826
Q99748,0.0022444931621254
Q5XKE5,0.0001043950307965
O00472,0.0029230608623029
O95155,0.0033928385008873
Q9H910,0.0001043950307965
Q9UHQ4,0.0010961478233636
Q8N6G6,0.0020357031005324
Q8N0W3,0.0009395552771688
Q9BQF6,0.0013049378849566
Q5VXT5,0.0003131850923896
